4.362124052323506640e-01
4.297235506056596988e-01
4.329842815001446188e-01
3.894116823998560184e-01
4.000017320046115321e-01
4.113900227490691064e-01
4.329285851259159212e-01
4.586447610901644434e-01
4.692570462284694766e-01
4.774794408839305171e-01
5.027913293912505965e-01
5.670342146197063782e-01
5.449303464805755892e-01
4.869111206780653012e-01
4.840522728782286621e-01
5.073861471566711856e-01
5.181642461582338655e-01
5.023031425354350654e-01
5.156364266416669784e-01
5.358961472899905765e-01
5.442129719567956325e-01
5.837980163244242959e-01
6.196396233300751621e-01
6.132941264747128196e-01
6.401278903997869030e-01
